data,hora,mandante,visitante,Placar M,Placar V,RESULTADO
2003-10-04 00:00:00,16:00,Sao Caetano,Ponte Preta,1,0,H
2003-10-04 00:00:00,18:00,Gremio,Figueirense,3,1,H
2003-10-04 00:00:00,18:00,Sao Paulo,Santos,1,2,A
2003-10-05 00:00:00,16:00,Atletico-MG,Vasco,2,1,H
2003-10-05 00:00:00,16:00,Goias,Bahia,3,1,H
2003-10-05 00:00:00,16:00,Guarani,Coritiba,2,1,H
2003-10-05 00:00:00,16:00,Juventude,Fortaleza,2,2,D
2003-10-05 00:00:00,16:00,Vitoria,Corinthians,1,2,A
2003-10-05 00:00:00,18:00,Criciuma,Cruzeiro,1,3,A
2003-10-05 00:00:00,18:00,Flamengo,Parana,0,3,A
2003-10-08 00:00:00,19:00,Vasco,Juventude,1,1,D
2003-10-08 00:00:00,20:30,Corinthians,Sao Caetano,0,3,A
2003-10-08 00:00:00,20:30,Coritiba,Goias,1,0,H
2003-10-08 00:00:00,20:30,Fortaleza,Gremio,2,2,D
2003-10-08 00:00:00,20:30,Ponte Preta,Athletico-PR,2,2,D
2003-10-08 00:00:00,21:40,Bahia,Sao Paulo,3,0,H
2003-10-08 00:00:00,21:40,Cruzeiro,Flamengo,2,0,H
2003-10-08 00:00:00,21:40,Santos,Guarani,1,1,D
2003-10-09 00:00:00,20:30,Figueirense,Atletico-MG,0,1,A
2003-10-09 00:00:00,20:30,Fluminense,Vitoria,2,0,H
2003-10-09 00:00:00,20:30,Internacional,Criciuma,2,0,H
2003-10-09 00:00:00,20:30,Parana,Paysandu,4,2,H
2003-10-11 00:00:00,16:00,Athletico-PR,Coritiba,2,0,H
2003-10-11 00:00:00,16:00,Guarani,Ponte Preta,1,3,A
2003-10-11 00:00:00,16:00,Sao Caetano,Santos,2,2,D
2003-10-12 00:00:00,16:00,Atletico-MG,Cruzeiro,0,1,A
2003-10-12 00:00:00,16:00,Figueirense,Criciuma,4,2,H
2003-10-12 00:00:00,16:00,Goias,Fluminense,6,1,H
2003-10-12 00:00:00,16:00,Juventude,Parana,1,1,D
2003-10-12 00:00:00,16:00,Sao Paulo,Corinthians,3,0,H
2003-10-12 00:00:00,16:00,Vitoria,Bahia,2,1,H
2003-10-12 00:00:00,18:00,Flamengo,Vasco,2,1,H
2003-10-12 00:00:00,18:00,Internacional,Gremio,0,1,A
2003-10-15 00:00:00,16:00,Paysandu,Fortaleza,3,0,H
2003-10-18 00:00:00,16:00,Goias,Sao Paulo,3,1,H
2003-10-18 00:00:00,16:00,Guarani,Fluminense,2,0,H
2003-10-18 00:00:00,18:00,Flamengo,Paysandu,2,0,H
2003-10-18 00:00:00,18:00,Gremio,Atletico-MG,2,2,D
2003-10-18 00:00:00,19:00,Coritiba,Bahia,3,2,H
2003-10-19 00:00:00,16:00,Criciuma,Vasco,2,1,H
2003-10-19 00:00:00,16:00,Parana,Internacional,4,0,H
2003-10-19 00:00:00,16:00,Santos,Athletico-PR,3,2,H
2003-10-19 00:00:00,17:00,Fortaleza,Figueirense,1,1,D
2003-10-19 00:00:00,17:00,Vitoria,Sao Caetano,0,0,D
2003-10-19 00:00:00,18:00,Corinthians,Ponte Preta,3,0,H
2003-10-19 00:00:00,18:00,Cruzeiro,Juventude,1,2,A
2003-10-22 00:00:00,20:30,Athletico-PR,Vitoria,1,2,A
2003-10-22 00:00:00,20:30,Figueirense,Flamengo,0,0,D
2003-10-22 00:00:00,20:30,Ponte Preta,Goias,0,2,A
2003-10-22 00:00:00,20:30,Sao Caetano,Coritiba,2,0,H
2003-10-22 00:00:00,21:40,Bahia,Santos,4,7,A
2003-10-22 00:00:00,21:40,Fluminense,Corinthians,1,0,H
2003-10-22 00:00:00,21:40,Internacional,Cruzeiro,1,0,H
2003-10-23 00:00:00,20:30,Atletico-MG,Parana,2,2,D
2003-10-23 00:00:00,20:30,Juventude,Gremio,1,2,A
2003-10-23 00:00:00,20:30,Sao Paulo,Guarani,3,3,D
2003-10-23 00:00:00,20:30,Vasco,Fortaleza,1,1,D
2003-10-23 00:00:00,21:30,Paysandu,Criciuma,4,0,H
2003-10-25 00:00:00,16:00,Bahia,Fluminense,2,2,D
2003-10-25 00:00:00,16:00,Coritiba,Santos,0,4,A
2003-10-25 00:00:00,17:00,Ponte Preta,Vitoria,1,1,D
2003-10-25 00:00:00,19:00,Cruzeiro,Figueirense,1,0,H
2003-10-26 00:00:00,16:00,Corinthians,Athletico-PR,2,3,A
2003-10-26 00:00:00,16:00,Criciuma,Fortaleza,2,2,D
2003-10-26 00:00:00,16:00,Goias,Guarani,3,0,H
2003-10-26 00:00:00,16:00,Parana,Vasco,3,3,D
2003-10-26 00:00:00,16:00,Sao Caetano,Sao Paulo,0,1,A
2003-10-26 00:00:00,17:00,Paysandu,Atletico-MG,1,0,H
2003-10-26 00:00:00,18:00,Flamengo,Gremio,2,1,H
2003-10-26 00:00:00,18:00,Internacional,Juventude,0,0,D
2003-11-01 00:00:00,16:00,Athletico-PR,Sao Caetano,1,0,H
2003-11-01 00:00:00,16:00,Gremio,Parana,0,2,A
2003-11-01 00:00:00,16:00,Guarani,Bahia,3,2,H
2003-11-01 00:00:00,18:00,Atletico-MG,Criciuma,1,1,D
2003-11-01 00:00:00,18:00,Fluminense,Ponte Preta,2,2,D
2003-11-02 00:00:00,16:00,Figueirense,Paysandu,6,0,H
2003-11-02 00:00:00,16:00,Fortaleza,Cruzeiro,1,2,A
2003-11-02 00:00:00,16:00,Juventude,Flamengo,2,2,D
2003-11-02 00:00:00,16:00,Santos,Corinthians,3,1,H
2003-11-02 00:00:00,17:00,Vitoria,Goias,3,4,A
2003-11-02 00:00:00,18:00,Sao Paulo,Coritiba,1,0,H
2003-11-02 00:00:00,18:00,Vasco,Internacional,0,1,A
2003-11-05 00:00:00,20:30,Internacional,Fortaleza,1,1,D
2003-11-05 00:00:00,20:30,Juventude,Criciuma,3,1,H
2003-11-05 00:00:00,20:30,Parana,Figueirense,1,1,D
2003-11-05 00:00:00,21:30,Paysandu,Vasco,1,2,A
2003-11-05 00:00:00,21:40,Coritiba,Corinthians,1,0,H
2003-11-05 00:00:00,21:40,Cruzeiro,Gremio,3,0,H
2003-11-05 00:00:00,21:40,Santos,Vitoria,3,1,H
2003-11-05 00:00:00,21:40,Sao Paulo,Fluminense,1,0,H
2003-11-06 00:00:00,20:30,Goias,Athletico-PR,4,1,H
2003-11-06 00:00:00,20:30,Guarani,Sao Caetano,0,1,A
2003-11-06 00:00:00,21:30,Bahia,Ponte Preta,1,0,H
2003-11-06 00:00:00,21:30,Flamengo,Atletico-MG,3,2,H
2003-11-08 00:00:00,16:00,Fluminense,Coritiba,3,2,H
2003-11-08 00:00:00,18:00,Criciuma,Parana,1,2,A
2003-11-08 00:00:00,18:00,Gremio,Paysandu,2,0,H
2003-11-09 00:00:00,16:00,Athletico-PR,Sao Paulo,4,3,H
2003-11-09 00:00:00,16:00,Figueirense,Juventude,2,1,H
2003-11-09 00:00:00,16:00,Fortaleza,Flamengo,4,1,H
2003-11-09 00:00:00,16:00,Ponte Preta,Santos,3,4,A
2003-11-09 00:00:00,16:00,Sao Caetano,Bahia,4,1,H
2003-11-09 00:00:00,16:00,Vasco,Cruzeiro,0,1,A
2003-11-09 00:00:00,17:00,Vitoria,Guarani,0,0,D
2003-11-09 00:00:00,18:00,Atletico-MG,Internacional,1,2,A
2003-11-09 00:00:00,18:00,Corinthians,Goias,2,0,H
2003-11-22 00:00:00,17:00,Atletico-MG,Fortaleza,2,0,H
2003-11-22 00:00:00,17:00,Coritiba,Ponte Preta,1,1,D
2003-11-22 00:00:00,17:00,Figueirense,Internacional,3,2,H
2003-11-22 00:00:00,18:00,Flamengo,Criciuma,1,0,H
2003-11-22 00:00:00,18:00,Gremio,Vasco,4,3,H
2003-11-23 00:00:00,16:00,Parana,Cruzeiro,1,3,A
2003-11-23 00:00:00,16:00,Santos,Fluminense,3,1,H
2003-11-23 00:00:00,17:00,Bahia,Athletico-PR,0,2,A
2003-11-23 00:00:00,17:00,Sao Caetano,Goias,1,0,H
2003-11-23 00:00:00,18:00,Guarani,Corinthians,0,1,A
2003-11-23 00:00:00,18:00,Paysandu,Juventude,3,2,H
2003-11-23 00:00:00,18:00,Sao Paulo,Vitoria,3,1,H
2003-11-29 00:00:00,17:00,Athletico-PR,Guarani,3,1,H
2003-11-29 00:00:00,17:00,Juventude,Atletico-MG,1,0,H
2003-11-29 00:00:00,17:00,Vasco,Figueirense,1,0,H
2003-11-29 00:00:00,18:00,Fluminense,Sao Caetano,2,1,H
2003-11-29 00:00:00,18:00,Internacional,Flamengo,3,1,H
2003-11-30 00:00:00,16:00,Criciuma,Gremio,0,2,A
2003-11-30 00:00:00,16:00,Cruzeiro,Paysandu,2,1,H
2003-11-30 00:00:00,16:00,Fortaleza,Parana,5,3,H
2003-11-30 00:00:00,16:00,Goias,Santos,3,0,H
2003-11-30 00:00:00,17:00,Vitoria,Coritiba,1,0,H
2003-11-30 00:00:00,18:00,Corinthians,Bahia,1,2,A
2003-11-30 00:00:00,18:00,Ponte Preta,Sao Paulo,1,2,A
2003-12-06 00:00:00,17:00,Goias,Figueirense,0,3,A
2003-12-06 00:00:00,17:00,Vitoria,Atletico-MG,0,1,A
2003-12-06 00:00:00,18:00,Athletico-PR,Vasco,2,2,D
2003-12-06 00:00:00,18:00,Corinthians,Parana,1,1,D
2003-12-07 00:00:00,16:00,Criciuma,Bahia,3,2,H
2003-12-07 00:00:00,16:00,Cruzeiro,Fluminense,5,2,H
2003-12-07 00:00:00,16:00,Flamengo,Ponte Preta,1,1,D
2003-12-07 00:00:00,16:00,Fortaleza,Coritiba,2,2,D
2003-12-07 00:00:00,16:00,Guarani,Paysandu,2,1,H
2003-12-07 00:00:00,16:00,Santos,Gremio,2,2,D
2003-12-07 00:00:00,18:00,Internacional,Sao Paulo,1,1,D
2003-12-07 00:00:00,18:00,Juventude,Sao Caetano,2,1,H
2003-12-13 00:00:00,16:00,Atletico-MG,Goias,3,2,H
2003-12-13 00:00:00,16:00,Coritiba,Criciuma,2,0,H
2003-12-13 00:00:00,16:00,Figueirense,Guarani,2,0,H
2003-12-13 00:00:00,16:00,Parana,Vitoria,2,0,H
2003-12-13 00:00:00,16:00,Sao Caetano,Internacional,5,0,H
2003-12-14 00:00:00,16:00,Bahia,Cruzeiro,0,7,A
2003-12-14 00:00:00,16:00,Fluminense,Juventude,1,0,H
2003-12-14 00:00:00,16:00,Gremio,Corinthians,3,0,H
2003-12-14 00:00:00,16:00,Paysandu,Athletico-PR,2,2,D
2003-12-14 00:00:00,16:00,Ponte Preta,Fortaleza,2,0,H
2003-12-14 00:00:00,18:00,Sao Paulo,Flamengo,1,3,A
2003-12-14 00:00:00,18:00,Vasco,Santos,1,1,D
2004-04-21 00:00:00,16:00,Botafogo-RJ,Goias,1,4,A
2004-04-21 00:00:00,16:00,Figueirense,Internacional,1,0,H
2004-04-21 00:00:00,16:00,Sao Caetano,Vitoria,1,0,H
2004-04-21 00:00:00,18:00,Cruzeiro,Juventude,2,1,H
2004-04-21 00:00:00,18:00,Palmeiras,Atletico-MG,0,0,D
2004-04-21 00:00:00,21:45,Gremio,Flamengo,0,0,D
2004-04-21 00:00:00,21:45,Parana,Santos,3,2,H
2004-04-21 00:00:00,21:45,Ponte Preta,Corinthians,3,2,H
2004-04-22 00:00:00,20:30,Coritiba,Guarani,1,0,H
2004-04-22 00:00:00,20:30,Paysandu,Fluminense,3,3,D
2004-04-22 00:00:00,20:30,Sao Paulo,Athletico-PR,1,0,H
2004-04-22 00:00:00,20:30,Vasco,Criciuma,0,1,A
2004-04-24 00:00:00,16:00,Flamengo,Ponte Preta,0,0,D
2004-04-24 00:00:00,16:00,Goias,Cruzeiro,2,2,D
2004-04-24 00:00:00,16:00,Juventude,Gremio,1,1,D
2004-04-25 00:00:00,16:00,Athletico-PR,Figueirense,0,3,A
2004-04-25 00:00:00,16:00,Atletico-MG,Vasco,1,1,D
2004-04-25 00:00:00,16:00,Corinthians,Paysandu,2,1,H
2004-04-25 00:00:00,16:00,Fluminense,Coritiba,1,1,D
2004-04-25 00:00:00,16:00,Guarani,Sao Caetano,1,1,D
2004-04-25 00:00:00,16:00,Internacional,Palmeiras,1,0,H
2004-04-25 00:00:00,17:00,Vitoria,Parana,6,1,H
2004-04-25 00:00:00,18:00,Criciuma,Sao Paulo,1,1,D
2004-04-25 00:00:00,18:00,Santos,Botafogo-RJ,2,0,H
2004-04-28 00:00:00,20:30,Botafogo-RJ,Atletico-MG,2,2,D
2004-04-28 00:00:00,20:30,Coritiba,Internacional,1,1,D
2004-04-28 00:00:00,20:30,Cruzeiro,Criciuma,2,2,D
2004-04-28 00:00:00,20:30,Paysandu,Athletico-PR,0,3,A
2004-04-28 00:00:00,20:30,Ponte Preta,Goias,2,0,H
2004-04-28 00:00:00,21:45,Figueirense,Santos,2,1,H
2004-04-28 00:00:00,21:45,Gremio,Corinthians,4,0,H
2004-04-28 00:00:00,21:45,Sao Paulo,Fluminense,1,0,H
2004-04-29 00:00:00,20:30,Palmeiras,Vitoria,2,2,D
2004-04-29 00:00:00,20:30,Parana,Flamengo,2,1,H
2004-04-29 00:00:00,20:30,Vasco,Guarani,0,1,A
2004-05-01 00:00:00,16:00,Criciuma,Botafogo-RJ,1,0,H
2004-05-01 00:00:00,16:00,Internacional,Paysandu,1,0,H
2004-05-01 00:00:00,18:00,Atletico-MG,Ponte Preta,1,2,A
2004-05-01 00:00:00,18:00,Goias,Gremio,4,0,H
2004-05-02 00:00:00,16:00,Corinthians,Palmeiras,0,4,A
2004-05-02 00:00:00,16:00,Flamengo,Sao Caetano,1,1,D
2004-05-02 00:00:00,16:00,Fluminense,Vasco,1,0,H
2004-05-02 00:00:00,16:00,Juventude,Parana,4,0,H
2004-05-02 00:00:00,16:00,Santos,Cruzeiro,1,3,A
2004-05-02 00:00:00,17:00,Vitoria,Figueirense,3,1,H
2004-05-02 00:00:00,18:00,Athletico-PR,Coritiba,1,1,D
2004-05-02 00:00:00,18:00,Guarani,Sao Paulo,2,3,A
2004-05-08 00:00:00,16:00,Guarani,Athletico-PR,0,0,D
2004-05-08 00:00:00,16:00,Parana,Cruzeiro,2,0,H
2004-05-08 00:00:00,16:00,Santos,Juventude,2,1,H
2004-05-08 00:00:00,16:00,Sao Caetano,Criciuma,5,0,H
2004-05-08 00:00:00,18:00,Palmeiras,Ponte Preta,3,0,H
2004-05-08 00:00:00,18:00,Vasco,Gremio,1,1,D
2004-05-09 00:00:00,16:00,Atletico-MG,Corinthians,2,2,D
2004-05-09 00:00:00,16:00,Botafogo-RJ,Paysandu,2,2,D
2004-05-09 00:00:00,16:00,Internacional,Fluminense,0,0,D
2004-05-09 00:00:00,17:00,Goias,Figueirense,1,0,H
2004-05-09 00:00:00,18:00,Coritiba,Sao Paulo,1,2,A
2004-05-09 00:00:00,18:00,Vitoria,Flamengo,5,1,H
2004-05-15 00:00:00,18:00,Athletico-PR,Santos,1,0,H
2004-05-15 00:00:00,18:00,Paysandu,Vasco,1,2,A
2004-05-16 00:00:00,16:00,Criciuma,Goias,7,2,H
2004-05-16 00:00:00,16:00,Cruzeiro,Palmeiras,2,1,H
2004-05-16 00:00:00,16:00,Figueirense,Sao Caetano,1,0,H
2004-05-16 00:00:00,16:00,Flamengo,Internacional,1,2,A
2004-05-16 00:00:00,16:00,Juventude,Atletico-MG,1,1,D
2004-05-16 00:00:00,16:00,Ponte Preta,Coritiba,0,0,D
2004-05-16 00:00:00,18:00,Gremio,Botafogo-RJ,2,2,D
2004-05-16 00:00:00,18:00,Sao Paulo,Parana,2,2,D
2004-05-16 00:00:00,18:30,Fluminense,Vitoria,1,0,H
2004-05-16 00:00:00,19:00,Corinthians,Guarani,1,0,H
2004-05-22 00:00:00,16:00,Botafogo-RJ,Figueirense,1,1,D
2004-05-22 00:00:00,16:00,Paysandu,Gremio,1,3,A
2004-05-22 00:00:00,18:00,Coritiba,Atletico-MG,0,1,A
2004-05-22 00:00:00,18:00,Internacional,Goias,1,0,H
2004-05-23 00:00:00,16:00,Criciuma,Vitoria,2,0,H
2004-05-23 00:00:00,16:00,Flamengo,Fluminense,1,2,A
2004-05-23 00:00:00,16:00,Juventude,Guarani,2,0,H
2004-05-23 00:00:00,16:00,Parana,Ponte Preta,0,1,A
2004-05-23 00:00:00,16:00,Santos,Palmeiras,0,4,A
2004-05-23 00:00:00,16:00,Sao Caetano,Vasco,3,2,H
2004-05-23 00:00:00,18:00,Corinthians,Athletico-PR,0,5,A
2004-05-23 00:00:00,18:00,Cruzeiro,Sao Paulo,2,1,H
2004-05-29 00:00:00,16:00,Figueirense,Paysandu,1,1,D
2004-05-29 00:00:00,16:00,Fluminense,Criciuma,1,1,D
2004-05-29 00:00:00,16:00,Ponte Preta,Juventude,0,1,A
2004-05-29 00:00:00,18:00,Palmeiras,Coritiba,2,0,H
2004-05-29 00:00:00,18:00,Vitoria,Internacional,2,1,H
2004-05-30 00:00:00,16:00,Atletico-MG,Santos,3,3,D
2004-05-30 00:00:00,16:00,Goias,Flamengo,2,2,D
2004-05-30 00:00:00,16:00,Guarani,Parana,1,0,H
2004-05-30 00:00:00,16:00,Sao Paulo,Corinthians,1,1,D
2004-05-30 00:00:00,16:00,Vasco,Botafogo-RJ,4,0,H
2004-05-30 00:00:00,18:00,Athletico-PR,Cruzeiro,3,1,H
2004-05-30 00:00:00,18:00,Gremio,Sao Caetano,1,2,A
2004-06-12 00:00:00,16:00,Fluminense,Guarani,1,1,D
2004-06-12 00:00:00,16:00,Parana,Botafogo-RJ,1,1,D
2004-06-12 00:00:00,18:00,Internacional,Atletico-MG,4,1,H
2004-06-12 00:00:00,18:00,Sao Paulo,Gremio,3,2,H
2004-06-13 00:00:00,16:00,Coritiba,Sao Caetano,1,0,H
2004-06-13 00:00:00,16:00,Criciuma,Juventude,2,0,H
2004-06-13 00:00:00,16:00,Cruzeiro,Paysandu,1,0,H
2004-06-13 00:00:00,16:00,Goias,Corinthians,1,1,D
2004-06-13 00:00:00,16:00,Palmeiras,Vasco,2,2,D
2004-06-13 00:00:00,16:00,Ponte Preta,Figueirense,0,2,A
2004-06-13 00:00:00,18:00,Flamengo,Athletico-PR,3,0,H
2004-06-13 00:00:00,18:00,Vitoria,Santos,1,2,A
2004-06-19 00:00:00,16:00,Athletico-PR,Vitoria,1,3,A
2004-06-19 00:00:00,16:00,Gremio,Coritiba,1,1,D
2004-06-19 00:00:00,18:00,Figueirense,Cruzeiro,0,0,D
2004-06-19 00:00:00,18:00,Vasco,Parana,0,0,D
2004-06-20 00:00:00,16:00,Botafogo-RJ,Ponte Preta,0,1,A
2004-06-20 00:00:00,16:00,Corinthians,Flamengo,1,1,D
2004-06-20 00:00:00,16:00,Guarani,Criciuma,2,1,H
2004-06-20 00:00:00,16:00,Juventude,Goias,1,1,D
2004-06-20 00:00:00,16:00,Paysandu,Sao Paulo,1,0,H
2004-06-20 00:00:00,16:00,Sao Caetano,Palmeiras,1,1,D
2004-06-20 00:00:00,18:00,Atletico-MG,Fluminense,2,1,H
2004-06-20 00:00:00,18:00,Santos,Internacional,3,0,H
2004-06-24 00:00:00,20:30,Sao Caetano,Juventude,1,0,H
2004-06-26 00:00:00,16:00,Coritiba,Parana,1,1,D
2004-06-26 00:00:00,16:00,Criciuma,Gremio,1,2,A
2004-06-26 00:00:00,18:00,Flamengo,Figueirense,0,3,A
2004-06-26 00:00:00,18:00,Santos,Guarani,2,1,H
2004-06-27 00:00:00,16:00,Botafogo-RJ,Fluminense,3,3,D
2004-06-27 00:00:00,16:00,Internacional,Vasco,1,3,A
2004-06-27 00:00:00,16:00,Juventude,Corinthians,1,0,H
2004-06-27 00:00:00,16:00,Palmeiras,Sao Paulo,2,1,H
2004-06-27 00:00:00,16:00,Paysandu,Vitoria,4,2,H
2004-06-27 00:00:00,17:00,Goias,Sao Caetano,3,2,H
2004-06-27 00:00:00,18:00,Atletico-MG,Athletico-PR,0,1,A
2004-06-27 00:00:00,18:00,Ponte Preta,Cruzeiro,1,0,H
2004-07-03 00:00:00,16:00,Athletico-PR,Juventude,4,1,H
2004-07-03 00:00:00,16:00,Figueirense,Vasco,2,2,D
2004-07-03 00:00:00,16:00,Internacional,Criciuma,3,0,H
2004-07-03 00:00:00,16:00,Sao Paulo,Ponte Preta,2,0,H
2004-07-03 00:00:00,17:00,Vitoria,Goias,0,0,D
2004-07-03 00:00:00,18:00,Fluminense,Gremio,2,0,H
2004-07-03 00:00:00,18:00,Guarani,Atletico-MG,1,1,D
2004-07-04 00:00:00,16:00,Corinthians,Santos,2,3,A
2004-07-04 00:00:00,16:00,Parana,Palmeiras,1,2,A
2004-07-04 00:00:00,16:00,Sao Caetano,Botafogo-RJ,1,2,A
2004-07-04 00:00:00,18:00,Cruzeiro,Coritiba,0,3,A
2004-07-04 00:00:00,18:00,Flamengo,Paysandu,4,1,H
2004-07-06 00:00:00,20:30,Goias,Fluminense,4,0,H
2004-07-06 00:00:00,20:30,Gremio,Figueirense,2,2,D
2004-07-06 00:00:00,20:30,Sao Paulo,Atletico-MG,1,0,H
2004-07-06 00:00:00,20:30,Vasco,Vitoria,3,1,H
2004-07-07 00:00:00,20:30,Botafogo-RJ,Internacional,5,1,H
2004-07-07 00:00:00,20:30,Cruzeiro,Guarani,2,0,H
2004-07-07 00:00:00,20:30,Palmeiras,Juventude,4,1,H
2004-07-07 00:00:00,20:30,Parana,Athletico-PR,1,0,H
2004-07-07 00:00:00,20:30,Paysandu,Sao Caetano,0,0,D
2004-07-07 00:00:00,21:45,Coritiba,Corinthians,1,2,A
2004-07-07 00:00:00,21:45,Criciuma,Flamengo,1,1,D
2004-07-07 00:00:00,21:45,Ponte Preta,Santos,0,4,A
2004-07-10 00:00:00,15:30,Ponte Preta,Guarani,3,1,H
2004-07-10 00:00:00,16:00,Flamengo,Vasco,0,1,A
2004-07-10 00:00:00,16:00,Internacional,Gremio,2,0,H
2004-07-10 00:00:00,16:00,Juventude,Coritiba,1,0,H
2004-07-10 00:00:00,16:00,Santos,Sao Paulo,2,1,H
2004-07-10 00:00:00,16:00,Vitoria,Botafogo-RJ,1,0,H
2004-07-10 00:00:00,17:00,Goias,Paysandu,3,2,H
2004-07-10 00:00:00,18:00,Athletico-PR,Palmeiras,0,0,D
2004-07-10 00:00:00,18:00,Corinthians,Parana,1,0,H
2004-07-10 00:00:00,20:30,Atletico-MG,Cruzeiro,2,0,H
2004-07-10 00:00:00,20:30,Figueirense,Criciuma,2,0,H
2004-07-10 00:00:00,20:30,Fluminense,Sao Caetano,1,0,H
2004-07-13 00:00:00,20:30,Athletico-PR,Goias,6,0,H
2004-07-13 00:00:00,20:30,Atletico-MG,Vitoria,1,1,D
2004-07-13 00:00:00,20:30,Corinthians,Criciuma,1,0,H
2004-07-13 00:00:00,20:30,Figueirense,Parana,0,0,D
2004-07-13 00:00:00,20:30,Gremio,Cruzeiro,2,3,A
2004-07-13 00:00:00,20:30,Guarani,Internacional,2,1,H
2004-07-13 00:00:00,20:30,Juventude,Fluminense,2,1,H
2004-07-13 00:00:00,20:30,Paysandu,Ponte Preta,3,0,H
2004-07-13 00:00:00,20:30,Sao Caetano,Sao Paulo,0,0,D
2004-07-13 00:00:00,20:30,Vasco,Coritiba,2,3,A
2004-07-13 00:00:00,21:45,Botafogo-RJ,Palmeiras,1,1,D
2004-07-13 00:00:00,21:45,Santos,Flamengo,2,0,H
2004-07-17 00:00:00,16:00,Cruzeiro,Botafogo-RJ,3,2,H
2004-07-17 00:00:00,16:00,Internacional,Athletico-PR,6,0,H
2004-07-17 00:00:00,16:00,Palmeiras,Gremio,2,0,H
2004-07-17 00:00:00,16:00,Parana,Sao Caetano,0,1,A
2004-07-17 00:00:00,16:00,Vitoria,Corinthians,1,1,D
2004-07-17 00:00:00,17:00,Goias,Guarani,2,0,H
2004-07-17 00:00:00,18:00,Flamengo,Juventude,0,1,A
2004-07-17 00:00:00,18:00,Fluminense,Santos,1,0,H
2004-07-17 00:00:00,20:30,Coritiba,Paysandu,1,1,D
2004-07-17 00:00:00,20:30,Criciuma,Atletico-MG,4,2,H
2004-07-17 00:00:00,20:30,Ponte Preta,Vasco,3,2,H
2004-07-17 00:00:00,20:30,Sao Paulo,Figueirense,2,1,H
2004-07-20 00:00:00,19:00,Gremio,Parana,4,0,H
2004-07-20 00:00:00,20:30,Atletico-MG,Goias,0,2,A
2004-07-20 00:00:00,20:30,Corinthians,Internacional,0,0,D
2004-07-20 00:00:00,20:30,Figueirense,Coritiba,1,1,D
2004-07-20 00:00:00,20:30,Guarani,Flamengo,0,1,A
2004-07-20 00:00:00,20:30,Juventude,Vitoria,3,2,H
2004-07-20 00:00:00,20:30,Paysandu,Palmeiras,1,0,H
2004-07-20 00:00:00,20:30,Sao Caetano,Ponte Preta,0,1,A
2004-07-20 00:00:00,20:30,Vasco,Cruzeiro,3,2,H
2004-07-20 00:00:00,21:45,Athletico-PR,Fluminense,4,1,H
2004-07-20 00:00:00,21:45,Botafogo-RJ,Sao Paulo,1,0,H
2004-07-20 00:00:00,21:45,Santos,Criciuma,5,2,H
2004-07-24 00:00:00,16:00,Coritiba,Botafogo-RJ,1,0,H
2004-07-24 00:00:00,16:00,Criciuma,Athletico-PR,4,1,H
2004-07-24 00:00:00,16:00,Fluminense,Corinthians,2,0,H
2004-07-24 00:00:00,16:00,Internacional,Juventude,1,2,A
2004-07-24 00:00:00,16:00,Sao Paulo,Vasco,1,0,H
2004-07-24 00:00:00,17:00,Vitoria,Guarani,3,2,H
2004-07-24 00:00:00,18:00,Cruzeiro,Sao Caetano,0,1,A
2004-07-24 00:00:00,18:00,Flamengo,Atletico-MG,0,0,D
2004-07-24 00:00:00,20:30,Goias,Santos,3,3,D
2004-07-24 00:00:00,20:30,Palmeiras,Figueirense,0,0,D
2004-07-24 00:00:00,20:30,Parana,Paysandu,2,0,H
2004-07-24 00:00:00,20:30,Ponte Preta,Gremio,1,0,H
2004-07-28 00:00:00,20:30,Athletico-PR,Ponte Preta,4,0,H
2004-07-28 00:00:00,20:30,Botafogo-RJ,Flamengo,0,0,D
2004-07-28 00:00:00,20:30,Corinthians,Cruzeiro,1,0,H
2004-07-28 00:00:00,20:30,Gremio,Vitoria,4,0,H
2004-07-28 00:00:00,20:30,Paysandu,Criciuma,2,2,D
2004-07-28 00:00:00,21:45,Figueirense,Fluminense,2,1,H
2004-07-28 00:00:00,21:45,Guarani,Palmeiras,1,0,H
2004-07-28 00:00:00,21:45,Juventude,Sao Paulo,1,2,A
2004-07-29 00:00:00,20:30,Atletico-MG,Parana,4,1,H
2004-07-29 00:00:00,20:30,Santos,Coritiba,4,2,H
2004-07-29 00:00:00,20:30,Sao Caetano,Internacional,2,0,H
2004-07-29 00:00:00,20:30,Vasco,Goias,3,1,H
2004-07-31 00:00:00,16:00,Athletico-PR,Gremio,0,0,D
2004-07-31 00:00:00,16:00,Fluminense,Cruzeiro,0,0,D
2004-08-01 00:00:00,16:00,Atletico-MG,Figueirense,3,1,H
2004-08-01 00:00:00,16:00,Corinthians,Sao Caetano,2,0,H
2004-08-01 00:00:00,16:00,Criciuma,Ponte Preta,3,1,H
2004-08-01 00:00:00,16:00,Flamengo,Palmeiras,0,1,A
2004-08-01 00:00:00,16:00,Juventude,Vasco,1,1,D
2004-08-01 00:00:00,16:00,Santos,Paysandu,6,0,H
2004-08-01 00:00:00,17:00,Goias,Parana,3,0,H
2004-08-01 00:00:00,17:00,Vitoria,Coritiba,2,2,D
2004-08-01 00:00:00,18:00,Guarani,Botafogo-RJ,0,2,A
2004-08-01 00:00:00,18:00,Internacional,Sao Paulo,1,1,D
2004-08-04 00:00:00,20:30,Figueirense,Guarani,1,1,D
